column1,column2,column3,column4,column5,isFraud
-44817.406147845555,2839.8354886040784,5307.363921698252,-102.57609702943905,-295.3894294703614,0
-45629.19165589573,-86546.66086791523,6803.097368305988,-1951.3166648587048,-450.04617421575983,0
-21535.728258851366,1365.9647982417334,2899.9301190891515,-57.06611662798836,-351.65900836317746,0
69930.45416981261,-4387.92443744847,5508.956461565321,-76.9566568145229,-392.5884496539763,0
-26522.876258486558,1663.9548873840731,-2277.2288759081457,28.544518956279326,-273.50802190698016,0
107047.0435235419,-6761.266407139151,-5909.141457402991,123.8698236348362,-326.25449930196413,0
-28566.232693198403,1800.8544808808513,329.88316277890397,-14.893715824426147,-214.238205906196,0
-34649.22926184431,2157.4590469092955,-8323.17178229792,127.36381568845894,-267.8803868003653,0
-65788.60139049451,4121.249277427402,-7569.232262187955,108.45588777829566,-250.32551925686488,0
-96871.2629777056,6120.204946925844,5770.208186942342,-120.73067127463223,-318.73520462039903,0
-20750.632267238132,1330.1025571091561,7324.570388032567,-131.05395647340666,-380.8616039152957,0
64031.50654908729,-4039.0032161788595,-1786.6121667085617,45.685884792447766,-172.83257906476783,0
48355.31739715811,-3068.045064732459,-7114.26614821911,129.86918659181003,-188.1441145687155,0
80978.255926016,-5102.24730122002,-452.967962668365,25.444463319635332,-358.01523110623594,0
65697.14711503673,-4158.584976636225,-6417.066172004251,126.90948840824942,362.85757141132757,1
-34545.20067044989,2170.8387686805722,-1855.5123857200258,19.075613584956482,-313.549029980316,0
-12083.169028636798,770.6372574659263,3125.138673135874,-54.85986486422133,-17.125675468677127,0
873.0643523751764,-51.257549959358364,1382.2803972095314,-20.16312516570601,187.71816009794242,0
62806.1366514496,-93400.11429539135,-514.3355110355496,-1800.7436466846411,-427.0136234614159,0
-36129.36485702205,2282.3207160471393,2069.0778020931666,-44.174498931389856,-139.23433280533655,0
-37184.60944908049,2326.982373779821,-5105.8927048282785,73.91783198517663,-211.69114184536843,0
-14269.355648571534,907.8158842436222,2770.351233505666,-53.10410379366671,-349.32195968694816,0
59549.21119643088,105457.90193672282,6415.992209308153,69.0984561248808,-304.85171205337684,0
121847.134773736,-7659.385387191495,5318.275714906016,-58.46545610733656,-228.94242183529371,0
-96977.64223221582,-83339.02353661481,-1933.9303603259668,-1818.1059069117432,-371.7784100958479,0
-35838.98110996987,2239.462961278395,-6014.505691353178,89.10796542620952,-280.0078526752102,0
-24477.213596085552,1545.3556436488732,985.9169154523088,-25.766006997403917,-338.2491054669416,0
-39780.474001756826,2485.056753539627,-6825.162902225767,103.12708490752394,-110.86021524938009,0
-18611.05669845833,1194.7358096134922,7222.010465267903,-124.62599535475482,-82.48610770142518,0
-19685.040752015717,1256.5695209630194,5802.700966434915,-92.1199481101199,1246.0290421988398,0
-36443.42488041242,2304.617320161977,2753.8664805321587,-58.51082486057559,-346.8588436315141,0
-54060.58586957258,3428.3442227742253,7340.246677623915,-138.53181972591335,-265.5837839489271,0
155.52375555898857,-23.217950502380074,-4417.702611539108,70.67117763996846,-301.6739380289415,0
-3687.618592548943,237.18775985861475,1457.5306303489951,-28.284112597038007,-348.1174176456517,0
-17225.01425956401,1098.4708924381428,4211.4750506744,-78.03482028339106,-361.60916618942684,0
-99711.55153177812,6292.75842330046,3602.05161539576,-89.10143615206928,-330.42832758029726,0
52448.929360421476,-3280.0234926242797,7683.326311428845,-117.36987932463262,-354.25661189065903,0
50494.44167551914,-3157.620951249396,7492.619976590435,-114.21335873189061,-295.8940383970521,0
57086.1699436381,-3576.6480602982087,6214.725880507247,-92.36315415800533,-394.09736646780016,0
-96542.19679243867,6104.931004588379,7508.799392146909,-151.96978464423623,-225.0047435707273,0
45326.07716307994,-2850.743030507066,1409.3912952505777,-14.946518036426014,-357.1451300808324,0
50866.31251128238,-3183.223502421126,6750.8266409756625,-102.34501495350223,-392.29154499224325,0
-65949.10678677329,4131.114484416629,-268.9128685176646,164.45872749474486,22717.72972115053,0
-57115.61886197111,3592.4085024804713,-1818.9212500594708,16.149683499818405,-30.15502860160526,0
-79165.67178784074,4981.8488991379045,-5258.920564868919,-863.4662490253305,-280.588420774136,0
-10112.108517482993,611.2206784855858,-8455.826718783703,136.19710603315278,-268.3350421849477,0
72313.78223656112,-4541.625686614319,4349.857432323094,-57.17260009934203,-388.7497530021379,0
41186.52323746017,-2568.2646738867484,8408.091473389852,-133.1989640090079,-408.02543014088997,0
-42570.57523539752,2697.193671796261,4897.6792646585345,-95.9752166870881,-358.9222697259799,0
70561.03091803764,-4436.9449948842,2492.7148436817474,-26.56546154742574,-374.9272633272655,0
-28831.02582726505,1815.1647024986612,-382.1436772344033,-2.7726219584965603,-195.32215905254594,0
121454.63605764184,-7664.5574980680985,-4175.677536325766,107.03037986303653,840.726684090434,1
44699.53461628372,-2839.8052265809742,-7778.630146272798,142.32874227139584,115.00421509160188,0
-48637.9264320748,3066.34252654955,655.5909203347575,-26.60679041251842,-321.52318747831475,0
98397.10469204087,-6207.8814516139055,-2972.539314400253,75.72412959557607,-25.47320373301467,0
-32953.16614394369,2074.384779469525,-268.7529063919636,2.4048794254892174,890.8905545651636,0
94997.41070395548,-5985.440792087768,-474.72580782251435,29.492148010818863,-362.6877608226305,0
-31640.17940532632,1988.666537626716,-1370.8084313099753,15.37054000843897,125.70730390885181,0
48422.287256774005,-3029.181461351714,6754.792649908802,-103.62979017812935,-396.66557984168657,0
-53477.20576777357,3389.726470226932,7270.098984005525,-120.68960001518,2030.3760961337616,0
-32651.295945316022,2030.5686109499964,-8338.54067024491,138.00839502138672,537.2025732078982,0
-27493.303924733584,-87695.03554521347,-1491.352254474508,-1787.8910550124385,-377.49085427245467,0
-11980.202145740606,733.8891198031672,-6755.114829655673,110.38005566469049,-257.0351322319074,0
33254.2574522044,-91539.34983577345,-787.2511311868583,-1803.7254842298266,-419.2770703527616,0
-4949.956990775791,306.3588791908521,-1901.443391122684,27.511826555346634,-320.1745076212345,0
-53012.20375929745,-86943.38146515761,4689.8231758032,82969.5261185656,-1069.0211925488247,0
65184.80103619945,-4117.551870518652,-3772.1357441089085,76.85071895589307,-329.86596710302894,0
43559.3918235633,-2743.666926477337,164.8732381163081,9.981500898529902,-11.139840287785528,0
72910.5676436981,-4570.489916143874,7246.926270284024,-105.67238131280696,-406.1542027521548,0
64582.79795996147,-4056.088708318602,4155.756127931935,-48.32200173019979,257.4287738697334,0
62027.36871467216,-3925.2112955389157,-5892.908347491207,111.60896356302669,-312.0105425358401,0
-78703.1132132063,91046.69551015615,4295.8660627644385,-164.7521173690376,-270.99573317371085,0
-10989.758451881227,674.6242679444696,-5778.386171211369,92.24773837014858,-152.27000708820313,1
-47407.60530550151,3009.730173044628,7431.650323936224,-139.58021746640634,-373.8647667260313,0
34887.374670660916,-2224.0388208490335,-8648.801394562613,151.83037422229336,-209.67324199217904,0
-27295.675719844407,1704.7229674768714,-4750.5357582832985,73.58930328494478,84.01089857871061,0
-58567.913339492996,-85776.55972486862,-7775.990977233678,-1710.1472909000727,-343.21881652611677,0
55543.600342988335,-3480.641879805156,5858.599567526416,-85.97432835552844,-333.15089318005994,0
-28030.161862057088,1760.3726483227438,-1865.4768204314128,20.98043283338982,-314.1101973872452,0
101409.07452323557,-6374.604510897201,875.9904160302121,-919.6939872305379,-374.16622531484825,0
43835.2574588023,-2751.3589561567887,3216.8396310289836,-42.999812497499406,-171.00593637233072,0
48268.579066340135,-3067.4852795972306,-8815.66319983307,157.00222858637548,-289.4585365972025,1
-17068.770431487894,1078.5352676689647,1056.114193528593,-22.947874384629255,-137.7610308729888,0
63071.18523874117,-3952.0666924715074,6732.122615412904,-99.31771440088964,-401.4849135218581,0
-46777.88820788088,2943.2134612237382,-1226.5979482060459,5.7839408465471465,-270.64610145676244,0
58863.0182756359,-3705.5755858331286,696.840689792803,0.7937477388854353,-357.5721238252763,0
74422.6318638309,-4704.663399085902,-5437.663362988415,107.1035495356905,-321.01048393645243,0
56852.13265801765,-3603.642743897276,-7333.222395343753,134.5093022427523,-302.1173013893452,0
-43005.34632400657,2698.6183354656096,-3523.236318931731,44.93056722831088,-299.0154931745234,0
35645.22487864648,-2261.8053068162585,-4834.83205111405,102.47731000972327,1749.1829751168284,0
-28238.775943193228,1800.032988769908,6747.924049958471,-122.55454771883997,-331.48994009981766,0
-64171.741469773224,4049.099919039522,2065.8404505152803,-53.26350518519244,-256.9812952281131,0
-39589.652540682975,-86926.18843820036,7126.484695225957,-1954.6418082132234,-452.4276450042314,0
74972.18181769432,-4727.724848606076,-1622.2851333379062,45.34250424423982,-149.42112464300467,0
58903.489649578165,-3691.280926753827,6155.269239384584,-90.83821797680277,-397.36062084990493,0
-2226.4226456619267,136.38088909773634,-1371.7372740049768,19.81757527527197,-291.0408991796152,0
-41463.0259737126,-86820.79606876144,3015.377520828589,-1886.8755188871323,-424.8041361085425,0
51850.33632121464,-3249.9389516904844,5514.866168240522,-72.12036711228538,505.75798606243126,0
-47257.95497945549,2985.899248390757,2789.1544911179194,-61.89594636581005,-337.26053526277406,0
-75170.57304352721,4728.173133988253,-5857.960211480607,-851.1304821282371,-99.81911128563667,0
-99719.29340979634,6272.661200243491,-3100.574768434838,23.663490916089295,-285.8348459556416,0
72244.26582650181,-4530.614088580306,6939.641091763186,-90.97117268002553,474.17564069344223,0
92583.77550442719,-5848.45611295397,-8801.03955254493,-759.8213106874693,-305.980227137904,0
54317.23738120817,-3447.419645633131,-8354.102159922528,153.77867609827754,-90.82140345288593,0
58777.17763823545,-93131.97341363246,4125.566354877514,-1879.3458667128693,-462.993149308748,0
-27614.409311581403,1731.6321309157224,-2629.298094920062,33.919129411341544,-302.52810224547414,0
-34944.751430063596,2197.4737427213004,-1343.5054745961304,11.449507377518175,-308.49178355258556,0
-41645.80416389411,2617.097094597692,-2178.2042256576706,23.33955208496493,-305.20467402860015,0
-85052.17982971093,5377.325028392373,6187.469129021328,-128.6699783920595,-359.1553033259722,0
79676.50190868905,-5019.743878270237,77.38487048655229,23.421984597482883,286.50332675653664,0
118036.3097763032,-7451.854638563136,-5345.800337425573,116.90736123172306,-333.6185112718125,0
-18685.14845290859,1186.8160441820492,3039.24930227994,-58.687074697335014,-352.2781522844034,0
-10163.784609657581,-88799.20381216957,910.7367826533998,-1843.7091077965858,-414.0097954938052,0
-45230.16388285886,2872.6004006756993,8397.30818923082,-129.50567821575265,2993.409778521578,0
-46186.45829844727,2919.575253777868,3175.0625902578627,-67.5997862386996,-339.12759592428483,0
97582.84918231021,115028.0593623263,-832.8208252305552,320.3283778455918,-252.17767166642258,0
65163.461465687615,-4106.828737613085,-524.2269375200841,26.865237586350624,115.7867513669037,0
-23899.54778160627,1508.5469184317458,891.8035819461885,-23.438467467937155,-277.8691091430993,0
75054.92575603152,-4724.098295384957,1264.3734183326783,-3.0623447565832196,-210.8107312461638,0
-37929.14562383571,2398.838189504345,2952.339111999826,-62.1583871854768,-347.4892280046224,0
-45670.61727181706,2903.6743583346974,8614.97395574484,-156.0484581562856,-361.0658890848834,0
-6385.012391398765,420.0651115702587,5677.914482119272,-99.3107543418226,-372.17518245815285,0
-28717.798768909663,1803.6793744101756,-1864.1332058206801,20.844012728826293,-312.6308577670313,0
523.256495515539,-24.147416041077374,2747.555174147782,-48.908678740372395,-355.4630769366111,0
50329.6179741998,-92583.39285126497,7032.634192090495,-147.40992441297996,1681.1107095792154,0
55791.09365455507,-3506.8562883957593,2378.1462559687566,-28.5295208291695,-369.8923084552641,0
-34059.439073710935,2137.7754001789344,-2579.5216909833657,32.223960188660996,-238.82017234729443,0
38760.57771402241,-2427.4061792377647,5804.036379465584,-46.71583247015356,4587.021770751334,0
-24897.791777545383,1575.6256319962877,2490.598385492089,-45.78685787161255,164.205673114052,0
-25097.29692964641,1585.723501685254,1433.0124915250487,-32.629714695986586,-301.16254406493675,0
66224.72894035281,-4181.218117696234,-3159.188405246609,67.30284690773672,-332.0686173124655,0
-50264.34818342047,3178.122130902905,3730.6270050195717,-77.62864991083173,-267.4024650736537,0
-8520.70597479501,556.4229786920803,6253.711208333192,-110.04497581779482,-377.06913039013506,0
60845.42564693954,-3847.77578817843,-4887.372839533286,94.6012031106639,-298.79397418302034,0
-52091.74283653078,3275.755864139419,-1979.5357065405701,17.034965267839723,-304.41637946124416,0
-14481.531491118252,889.7780600053266,-7347.688678069585,119.08008119366606,-73.88105139353458,0
-32920.45899509913,2068.41765097108,-1857.825179881782,20.209154597800737,-260.84898569364447,0
-35300.86510897948,2242.9943444993905,6110.702022371097,-114.43868671568526,-370.259655142876,0
45007.796749556364,-2827.5204269154206,2607.727722245706,-28.05400460340254,305.22973002452716,0
55880.350010560935,104479.99974455743,-429.048829794547,170.53877561762067,-258.1668316059867,0
-35718.910487217276,2244.7872273277485,-1854.0171775599567,18.902162293508816,-311.96331073239,0
-86717.97205358779,89943.8912401406,-3925.548086474272,-45.05305961963876,-214.3734780810991,0
58860.74928890675,-93146.70946107633,1071.025720530878,-1828.3042379260983,-440.21920944860926,0
-75178.5234355389,90958.57231512787,-6146.509660701656,12.897891838165677,-199.62674907614203,0
-47649.93529089659,2992.0149960221374,-3212.659055851073,39.98583030977768,-286.7144459218874,0
120275.93729187221,-7575.209903814968,458.2708469612073,21.315893795286094,-281.5757345706462,0
-88787.37093946504,5579.667410464401,-4517.750706941176,49.723596827055644,-279.3210705324823,0
160.73866289018042,-89435.32564580414,5469.969995037805,-1917.0851332516747,-454.89895319495116,0
-24795.165129320638,1564.4637462116202,696.2805877251922,-20.66394196313821,-332.4328215865001,0
62000.86485589857,-93372.29853066256,-7945.0856494867185,-1676.4922914710394,-377.54467952324916,0
-5967.56182821305,392.45682586583166,5245.987129489097,-92.27667729568807,-369.0838222240841,0
-28423.66173543338,-87641.83237743152,3137.0675102096625,-1885.5285679755264,-428.83981171510646,0
-39441.7033716119,2484.2533170282322,-229.64269946810134,-9.279660634445488,-324.3393604493155,0
49578.18255515059,102690.37931391117,-4587.016376681143,216.93070208844114,-231.58318289225224,0
-16981.05925767663,1064.294601942374,-1882.6001034354078,24.069009505395556,-318.57061580425125,0
-25782.87628793429,1623.6784834309194,-288.23856936985015,-4.734244796508543,-325.97712934999294,0
-42027.16551695621,-86815.84674105082,-6909.974688359516,-1720.7230559798013,-353.6833278383293,0
66973.01526993548,108025.89238486101,3581.3027091446893,149.53840532732502,-287.70442047015865,0
-11318.585048299115,717.6979171283662,1396.2728847011806,-29.32229531913942,-343.859915034311,0
-78533.43217090282,4931.73997689022,-4896.765697976562,63.67459120583253,170.50705865623834,0
-31449.018594014593,1976.338089235027,-1647.3763951076605,18.22812817404497,-192.04722479615972,0
66531.38445036224,-4170.231568227751,6730.6521187989,-96.80869102235904,-259.69832280976476,0
-16930.061519384217,1073.5442628828334,2236.5129620986927,-43.949929978902155,-273.82086665109955,0
-2734.8255563919724,197.9350839587241,8192.785457105469,-140.8272971427447,-394.52136819214854,0
-49983.61554612315,3143.490757707759,-1831.999802974378,14.82226157790038,-309.63848721565256,0
47207.67287221835,-2958.294772986475,5061.123652044081,-73.01107791956896,-202.73955473838802,0
-90069.68037072245,5672.968211159411,-3891.2900771981404,-889.1890853242219,-287.3468724577469,0
39868.12801208696,-2517.289970050892,-1969.7863584551258,40.27673581149166,-320.83155353180064,0
39103.64424676877,-2449.9656410135944,5807.390402326269,-40.431712551109804,5410.051172604228,0
68019.6485264963,-4266.879076611818,5737.344717779586,-80.4293079233574,-324.5920037357199,0
60723.11337661967,-3816.225251903494,2855.9681814363084,-34.28854551702872,-282.85375108873205,1
-12116.973801163167,743.1862214444761,-6653.969401376176,105.24604098177305,-287.5171119295205,0
-19435.301291117266,1218.7337824479705,-1936.4492879887416,24.51984940352982,-317.8520582268758,0
-17602.79307498146,1133.74995929652,7954.166351013642,-140.4921754891462,-385.7836265746596,0
-50986.35724060928,3224.5224196705126,4030.963139055432,-81.62833524998567,-140.51943548187364,0
-15960.090384401785,989.3223806476103,-5341.341479639524,82.32209248327725,-294.9885506809341,0
-93381.16367785167,88031.90312970968,6728.454067897936,-248.36926933098783,-287.93324783653566,0
-95353.62429816225,-83458.89053095755,-7549.304415968347,-1680.048930662247,-302.1355101363392,0
-21342.396143904483,1339.06604429579,-1875.8682559664353,22.786293431809572,-317.5499237044054,0
-8874.550939848405,568.3322373143858,3026.4869872120207,-53.3765714990359,-119.22331048056239,0
86104.29341112832,-5401.875901611227,7169.240506441026,-99.78288774516774,-330.2472415851837,0
-16561.043791565688,1058.870877369061,4937.638523829382,-90.02751781432937,-366.5783407572875,0
-10035.597785862668,625.2248979159027,-2306.0720988661988,34.07930069656855,-231.68175953597475,0
69993.33535716681,-4406.124161990318,901.6985116145354,0.49910015662646945,-308.06335894675476,0
65274.60355217757,107578.1498535081,7192.958994907612,82.53607181696145,-312.45229326568506,0
-24681.112019346303,96291.50045411898,2292.423351925222,-30.840107485264937,-265.70531187568366,0
35853.64113502363,-91679.06336473074,7010.062511231127,-1933.6779101846441,-473.2551495139682,0
-43193.55671130581,2716.535663286265,-1570.6309798307898,12.144824419404818,-313.966564255779,0
43808.39942300163,-2784.915883573217,-8217.897006285202,146.27764667710838,-241.16721216553051,0
-48486.93944315324,3046.5240125925857,-2543.67396251778,29.249470564822122,-118.65102292584427,0
-30903.600626869065,1965.9732574327184,6103.90596438564,-113.11338697723906,-371.4734025338028,0
2974.1176112486914,-180.81261039346862,2004.0027276709302,-35.42384912353695,-351.73218153444225,0
56832.383881195565,-3568.246047706992,3746.3088712930576,-50.99996203554599,-373.95459989658593,0
-51083.43835299652,3212.4749081787627,-1828.3932716241866,15.29186337405321,-227.69160344722752,0
-27583.933370705432,1716.4670791634785,-6981.4873508663895,106.659584148743,-278.06275334125974,0
58658.80177984804,-3704.700870480296,-3166.3040879403775,65.75717383768348,-261.7951015898423,0
-20241.27451555016,1263.1874904106348,-3983.979377618027,58.626809442431735,-302.2886279978537,0
-94758.54532209394,5945.1114756826055,-7988.569286687381,106.39876964483831,-255.22338392302868,0
-24201.99364722134,1504.541427096589,-6635.337637030841,101.77187335493183,-283.80802564615504,0
-12564.009994027652,810.6237522545869,6075.405192622522,-107.76849405255112,-365.60759195634665,0
68309.37793800425,-4329.092033954656,-8486.908199355941,157.23466447812743,-252.61360605946558,0
-32721.051095410032,2055.5967804612656,-1951.0528059201006,21.600706783900918,-311.5455985422172,0
47981.21832417732,-3033.8533632625713,-3604.3334523519343,74.6079608850871,79.68295924218026,0
117322.03589455048,-7385.146131086959,1772.8557867705078,-2.401133998951818,-360.95286853737616,0
-94629.28771954092,5975.085785042214,4396.2773931457195,-101.0217395191292,-340.543450877129,0
54078.86531717487,-3398.345164545762,2589.2933742417667,-32.383646539195595,-371.1474653936445,0
-97711.35032254668,6168.783799821843,4349.205691795675,-99.3492450707496,-178.1121177139975,0
-83494.09281461046,5234.891930229534,-8141.021035044496,112.52150931900691,-182.34864475785128,0
55918.32916685989,-92971.42248643619,-2525.7045790679113,-1592.3622261768148,-408.70749393846506,1
-21355.412400489135,1344.8810519822728,-161.33394492844513,-5.177126852660683,-255.85523660933868,0
116621.47436905405,-96699.52740518705,-4149.454791268483,-1546.305825580025,-392.42461160011817,0
-24585.126656214572,1567.9139097987365,6094.1775889005285,-111.47018946864159,-373.5986184515309,0
-77470.05985901355,4875.048422353803,-1789.0596132562232,7.524759480815728,-250.04740758933332,0
-92697.19091920297,5844.414057959977,1471.5959224304836,-51.61636350302403,-320.2548596942682,0
60599.31375309428,-3803.5765289589967,4490.70489680794,-58.99840268945248,26.52339249184176,0
22885.473102745134,-1447.795231665925,-2119.0580993144813,38.47745605341014,-330.0283739076711,0
-20878.740737425953,-88104.93142644971,7097.6395745295995,-1949.975739243637,-458.1579850200941,0
72886.52024325462,-4616.96398939616,-8384.690166395323,156.29675092207177,-299.0663940949251,0
1189.0309275259879,-55.32698915664923,6231.327108932361,-107.1758072637864,-382.0424405571937,1
-6578.315283477506,398.83181020493146,-5122.204154156906,82.62347350642831,-175.90578113781493,0
-93835.52153073771,5905.924446297423,-5235.841106902216,-867.8486098216414,-274.80489938949665,0
-96769.66660127562,6110.671922728195,4610.488085577023,-105.1548760788745,-343.64134650348234,0
83563.79678856101,112611.16816265833,207.05158178668847,1154.6698128042271,817.2104144592926,0
-25411.053961430902,1624.1214545120883,7531.772936302323,-134.25762260475065,-248.83202544543596,0
-15280.669423315996,979.7742393994674,5451.950238895328,-97.91515557633848,-323.58722949216076,0
-43791.90771569091,2753.408473999645,-1841.550912258656,16.60535854048115,-311.2964480645383,0
-53511.7061244238,3379.606457008152,2723.6450574418564,-62.474397049238725,-337.9909577181868,0
-77368.69897976148,4898.700748411579,8264.95257270827,-151.46810622211203,605.6047875419828,0
-52491.99654805956,3281.225770889504,-8403.48849954593,124.15749401621845,-263.96436413414386,0
-42464.50246672327,2685.690013737934,3325.7799319625383,-69.7512542984576,-347.855936733275,0
-66774.1654664803,4227.991663745673,6936.083912583463,-134.1675861309922,-189.55056741190384,0
75173.53827920217,-4747.757804004958,-4041.086942239734,85.96793646207107,-171.34873649398892,0
-98103.92902650833,-83175.6033597039,5625.191590707169,-1875.7016454179407,-383.5395911344756,0
-58299.69926492796,3681.771394794739,3012.108063180199,-65.12037172279007,-53.277645462599864,0
-21543.762800634482,1336.2117039909926,-6908.985435710749,107.21272813981362,-278.60609883018765,0
125472.30959049654,-7910.611535335497,-2100.14903062223,67.21466587331078,-15.854284917211295,0
-32226.545116142388,2039.398025015875,2907.39452656681,-59.807150173152955,-325.84026973130875,0
52388.01047602164,-3313.4979146362293,-4416.003741565888,84.33073996470196,-317.6223701300749,0
-34682.43984219199,2178.989209389911,-1948.2886479643191,23.053075799259286,-222.85228891596515,0
-47290.58814004976,2960.235286694188,-6245.831779227615,89.4931616849985,-282.42546605249845,0
73076.85999931632,-4601.0977777839635,675.7157098693276,5.727792641127118,-281.9361620460942,0
-99994.96632257306,6284.197235261873,-5009.69861893973,55.06656458384473,-275.4089319431244,0
84539.72094953284,-5306.270092747944,6176.558443740675,-84.93895409348009,-400.7782199659265,0
-27534.558709620902,1744.2414641050145,3053.174322969816,-60.315954213914324,-269.96207374264566,0
-44032.60795570613,2791.8249848985047,6058.620763532747,-104.25826378411863,699.4084632124021,0
-15130.231200744765,946.8067248972603,-2139.614538106836,28.893587355550963,-316.5259032579429,0
-26697.761936958126,1690.660085039695,2751.088061720379,-56.00031149118533,-348.998571584025,0
73517.0218755415,-4627.267350332285,1267.2176572267624,-4.765862604351646,-300.0773816096789,0
-14343.898247160532,905.8541649813565,641.5644918959315,-16.511608185097074,-253.641415012653,0
-14565.810933513738,921.1036796401322,1050.485326282337,-23.834554627256573,-302.87436210903513,0
-11072.714852170966,717.1798461169295,6263.0774560322225,-110.31474192739584,-374.24770737835246,0
28984.76216322413,101372.96787420184,2964.732065571185,58.2172316811394,-277.8183277778125,0
-95392.16990346932,6018.88205096096,3014.0757219959573,-77.54870654195398,-284.72425342321606,0
-88267.63270412834,-83823.05106508646,1437.1222067854212,-1871.0349467646406,-323.93612111485675,0
-88790.15720944799,89148.77079987602,-6256.920714861763,-15.440005742675723,-198.3265658957685,0
90287.86582060369,-5702.767839127974,-4999.5273455398265,104.15142332317028,-318.8934344570651,0
-41898.4947416605,-86813.45263345617,-3507.4652793905757,-1777.6704473938923,-379.05276387115634,0
-96358.13624789838,6053.25355001037,-5492.480399822042,66.55890611364339,-83.15917792318702,0
121969.88775343678,-7689.999806913453,-2200.949137400787,65.49861967578609,-351.6463757009367,0
-30865.530323847837,1930.0381500923313,-4745.969880736172,69.07526287220172,-244.91278738711642,0
-40004.28163716557,2507.8780313948214,-4067.87682646941,54.97060517205417,-293.7194939660474,0
-25144.31257606854,1593.465035664398,3049.8650928734996,-58.21397417507948,-93.74295571657487,0
-16337.486455488062,99076.52356595552,5680.126635186674,-51.70168469235556,-288.1429010445795,0
-17364.008314793522,1083.523690817536,-3411.444502220707,50.98483897029697,-214.2746418346796,0
73702.79433806922,-94091.504325285,-2120.1412229472335,-1771.1138717649917,-422.0456947414447,0
-33536.51455594148,2113.4020192031217,339.48797142377924,-13.928415235254759,-18.16689557554823,0
44818.60909132905,-2801.715903667507,8261.997075130797,-95.67739743329443,4157.182086708619,0
-45721.94776902854,2894.5467673977364,4522.3711444537,-90.44662867373565,-354.8788393158772,0
72137.1003563006,-4566.2083850722365,-7190.942264148452,136.34288368063343,-269.71323808465064,0
52018.27807417399,-3267.944291110964,2786.4685321856587,-36.1222191805442,-371.3859756412703,0
-104023.32148628455,-82890.0501681285,82.96317659539889,-1851.9448780273904,-377.8021206374909,0
74952.54611585422,-94182.26168356449,-6024.723175645657,-1705.5171844574259,-394.4415522713498,0
-40475.48977958161,2554.11619741357,1445.2549981438717,-33.39397192219179,249.8952599308496,1
-37065.537536946766,2355.6858066795253,6603.278514970649,-123.09700887125565,-372.4324720373862,0
-35424.569129429605,-87234.10474292793,-7676.94886612738,-1706.1237310636263,-353.66379346663166,0
-69026.78734915525,4341.642921897246,-1794.4423388681118,21.134053259031546,1250.3102038155598,0
